PRT_ID,AREA,SQFT,BEDROOM,BATHROOM,NO_OF_ROOM,PARK_FACIL,BUILDTYPE,UTILITY_AVAIL,STREET,MZZONE,QS_ROOMS,QS_BATHROOM,QS_BEDROOM,QS_OVERALL,REG_FEE,COMMIS,SALES_PRICE,PARKING
P07634,KK Nagar,1656,2,1,4,Yes,House,NoSewr ,Gravel,RM,4.2,4.1,3.3,3.81,428273,208349,11574940,1
P08190,Anna Nagar,1738,1,1,4,Yes,Commercial,AllPub,Paved,RM,2.8,3,3.7,3.21,741809,275529,21194540,1
P09074,Chrompet,1155,1,1,3,Yes,House,AllPub,No Access,RM,2,2.3,2.2,2.18,244550,166294,9782000,1
P08244,Chrompet,768,1,1,2,No,Others,NoSewr ,No Access,RL,3.8,4.1,5,4.28,185735,46434,6633410,0
P02030,Velachery,1818,3,2,5,Yes,Others,NoSeWa,No Access,C,3.8,3.4,2,3.08,325427,154149,8563860,1
P08793,Adyar,1199,1,1,3,No,Others,ELO,Gravel,RH,3.9,2.6,4.7,4.04,395284,19764,9882100,0
P00856,Anna Nagar,1658,1,1,4,No,Commercial,ELO,No Access,RM,2,2.2,2.5,2.25,652034,211470,17622540,0
P02565,KK Nagar,2034,3,2,5,Yes,House,AllPub,Gravel,RM,3.4,4.8,3.8,3.98,641170,115411,12823400,1
P08835,Anna Nagar,1899,2,1,5,Yes,House,ELO,No Access,RL,3,3.3,3.4,3.235,462916,175157,12511230,1
P07622,KK Nagar,1621,2,1,4,Yes,Commercial,NoSewr ,Gravel,RM,3.4,3.7,3.4,3.49,518332,210572,16197860,1
P05698,Velachery,1660,2,1,4,Yes,Others,NoSeWa,Paved,C,2.4,3.2,5,3.54,344530,65181,9311620,1
P05425,Karapakkam,1037,1,1,3,Yes,Commercial,AllPub,Gravel,A,4.4,3,2.4,3.18,266987,186082,8090500,1
P00221,Chrompet,868,1,1,3,No,Others,NoSeWa,No Access,RL,2.8,4,4.3,3.73,189725,75890,7589010,0
P04697,Karapakkam,783,1,1,2,Yes,House,AllPub,Paved,RM,3.5,4.3,3.2,3.62,276968,113628,7101750,1
P08947,Velachery,1642,2,1,4,No,Commercial,NoSeWa,Gravel,RM,3.1,3.4,3.1,3.24,613616,107383,15340410,0
P07330,Anna Nagar,1618,1,1,4,Yes,House,NoSeWa,No Access,RH,4,4.5,2.1,3.365,287048,88322,11040310,1
P09687,Velachery,1645,2,1,4,No,House,NoSewr ,Gravel,RL,3.5,3.4,2,3.01,325060,74299,9287430,0
P02048,Karapakkam,1150,1,1,3,No,Others,NoSewr ,No Access,C,2.6,4.7,4.3,3.91,219311,56103,5100250,0
P01813,KK Nagar,2186,3,2,5,Yes,Others,AllPub,Gravel,RM,3.9,4.9,4.5,4.44,478999,197235,14088220,1
P09904,Velachery,1911,3,2,5,No,Commercial,NoSeWa,Gravel,RL,2,4.9,2.2,3.37,467076,249107,15569210,0
P09531,Chrompet,1058,1,1,3,Yes,House,NoSeWa,No Access,RH,2.6,4,4.8,3.82,233915,120730,7545650,1
P00133,T Nagar,1720,1,1,4,Yes,House,AllPub,No Access,RL,4.1,2.8,3.2,3.37,387948,109110,12123360,1
P07049,KK Nagar,1719,2,1,4,Yes,House,NoSeWa,Paved,RM,2.6,2.9,2.1,2.49,339917,95602,10622400,1
P01384,Chrompet,1191,1,1,3,Yes,Commercial,AllPub,Paved,RH,4.2,5,3,4.16,333890,93489,13355600,1
P09418,Anna Nagar,1903,2,1,5,No,Others,NoSewr ,No Access,RL,4.6,3.9,3.3,3.905,474897,171491,13191580,0
P08612,Chrompet,1039,1,1,3,Yes,House,AllPub,No Access,RL,4,4.8,2.9,3.99,218593,69950,8743700,1
P03959,Adyar,816,1,1,3,No,House,ELO,Gravel,A,2.6,4.5,2.2,2.78,229692,17227,5742295,0
P04826,T Nagar,1848,2,1,5,Yes,Commercial,NoSewr ,Paved,RM,3.4,4.6,2.2,3.16,770779,374378,22022260,1
P02920,Adyar,931,1,1,3,No,Commercial,ELO,No Access,RH,3.4,3.4,2.5,2.95,382227,21235,10617420,0
P07850,KK Nagar,2062,3,2,5,Yes,House,AllPub,Paved,RH,3,4.2,2.2,3.04,425412,229068,10908000,1
P03846,Velachery,1894,3,2,5,Yes,Commercial,NoSewr ,No Access,A,2.6,3.2,4.6,3.47,436488,231884,13640240,1
P06067,Karapakkam,1474,2,2,4,No,Others,NoSewr ,Gravel,I,2.8,3.6,2.1,2.76,268643,69080,7675500,0
P04141,Karapakkam,968,1,1,3,No,House,NoSeWa,No Access,RL,2.3,3.7,3,3,290050,52209,5801000,0
P08318,T Nagar,1827,2,1,5,No,House,NoSeWa,Paved,RM,2.8,4.7,3.3,3.5,450795,212139,13258680,0
P00653,Chrompet,709,1,1,2,No,House,NoSewr ,Paved,RM,3.2,4.3,3,3.58,237970,122823,7676450,0
P01024,Anna Nagar,1983,2,1,5,Yes,Others,NoSewr ,Paved,RH,2.7,4,3.5,3.345,379689,262862,14603420,1
P08251,KK Nagar,1464,2,1,4,No,Commercial,AllPub,Paved,RH,4,2.6,2,2.78,456367,96077,12009660,0
P06049,Adyar,1290,2,2,4,No,Others,AllPub,Paved,A,3.3,3.3,4.4,3.85,264914,85456,8545605,0
P03065,Karapakkam,558,1,1,2,Yes,Commercial,ELO,Gravel,RL,3.7,5,2.4,3.57,336196,156370,7818500,1
P02344,KK Nagar,1863,3,2,5,No,Others,AllPub,Paved,RM,2.5,3.1,4.3,3.4,441596,155155,11935020,0
P08604,Adyar,1199,1,1,3,Yes,Commercial,AllPub,No Access,C,4.3,3.8,2.2,3.15,502763,50276,12569065,1
P08617,T Nagar,1631,1,1,4,Yes,Commercial,AllPub,Gravel,RH,2.1,2.8,3.1,2.725,649092,305455,19090950,1
P09791,Velachery,1576,2,1,4,Yes,Others,NoSewr ,No Access,A,4.9,3.6,4.5,4.2,309605,69661,7740130,1
P01017,Chrompet,1148,1,1,3,Yes,Others,ELO,Gravel,RM,3.4,2.9,2,2.78,321168,177196,11074760,1
P05549,Anna Nagar,1792,1,1,4,Yes,Commercial,ELO,Paved,RL,3.6,3.1,2.5,3.035,708009,229062,20823790,1
P00518,T Nagar,1808,2,1,5,No,House,NoSewr ,Gravel,RL,2.7,3.9,3.7,3.45,348123,116041,12893440,0
P01028,T Nagar,1877,2,1,5,No,House,AllPub,Gravel,RL,3.6,3.9,2.8,3.315,529436,190054,13575290,0
P06020,Velachery,1760,2,1,4,Yes,Others,NoSeWa,Paved,RM,2.2,4.8,3.2,3.67,476702,188172,12544800,1
P02293,Chrompet,966,1,1,3,No,Commercial,NoSewr ,Paved,RH,2.5,3.4,2.1,2.74,292841,135962,10458600,0
P02062,Karapakkam,979,1,1,3,Yes,Others,NoSeWa,Gravel,RH,2.5,2,3.3,2.67,324980,154753,7737625,1
P07508,Chrompet,1044,1,1,3,No,House,AllPub,Paved,RL,4,4.6,2.8,3.88,232087,146129,8595800,0
P06092,Adyar,1180,1,1,3,No,Commercial,AllPub,Paved,RL,4.6,3.5,4.1,4.13,495815,28332,14166140,0
P00706,Chrompet,1095,1,1,3,Yes,Others,NoSewr ,Gravel,RL,3.6,4.3,5,4.3,326709,132725,10209650,1
P08990,Chrompet,1202,2,1,4,No,Others,AllPub,No Access,RM,4.1,2,4.1,3.26,292010,73003,10428940,0
P07075,Adyar,691,1,1,2,Yes,Commercial,ELO,Gravel,I,3.1,3.3,3.4,3.29,379506,129831,9987005,1
P04428,Karapakkam,1313,1,1,3,No,Commercial,ELO,No Access,RM,3.8,2.5,4.7,3.77,453822,137202,10554000,0
P08710,Adyar,625,1,1,2,No,Commercial,ELO,Paved,RH,3.1,3.6,4.4,3.85,262173,131087,8739100,0
P07846,KK Nagar,1933,3,2,5,No,Commercial,NoSeWa,Gravel,RL,3.7,2.6,3.2,3.17,572732,247668,15479240,0
P06073,Karapakkam,681,1,1,2,Yes,House,AllPub,No Access,RM,4.4,3.1,2.6,3.29,321738,64348,6434750,1
P02933,Karapakkam,636,1,1,2,No,Others,AllPub,No Access,RH,2.4,4.3,3,3.21,141203,98842,4706750,0
P00317,Anna Nagar,1718,1,1,4,Yes,House,ELO,Gravel,RM,3.5,3.7,4.5,3.95,504678,230710,14419380,1
P04516,Karapakkam,1086,1,1,3,Yes,House,NoSewr ,No Access,RL,4.7,2.4,3.3,3.45,262153,144874,6898750,1
P00429,Chrompet,845,1,1,3,No,Commercial,NoSewr ,No Access,RL,3.3,3.3,3.2,3.27,322608,110897,10081500,0
P07379,Anna Nagar,1774,1,1,4,Yes,Others,NoSewr ,No Access,RM,4.8,3.7,3.7,4.085,421391,210696,14046370,1
P05524,Anna Nagar,1730,1,1,4,No,House,AllPub,Gravel,RL,3.8,4.1,4.9,4.315,472693,218166,12120330,0
P08600,Chrompet,1180,1,1,3,No,House,NoSewr ,Paved,RL,4.6,4.5,2.8,4.02,294936,116187,8937450,0
P09595,Velachery,1607,2,1,4,No,Commercial,ELO,Paved,RL,3.4,3.1,3.5,3.3,550357,110071,13758930,0
P02778,Adyar,1182,1,1,3,No,Commercial,NoSeWa,No Access,RL,4.9,2.3,2.2,3.03,488617,66029,13205875,0
P07335,T Nagar,1539,1,1,4,No,Commercial,NoSeWa,Gravel,RH,2.1,5,3,3.23,426539,255923,17061540,0
P02432,Karapakkam,1636,2,2,4,No,Others,AllPub,No Access,A,2.2,4.6,2.9,3.2,247489,129369,5624750,0
P02194,Karapakkam,1088,1,1,3,No,Others,NoSeWa,Paved,RH,4.1,2.7,4.3,3.76,305664,159200,6368000,0
P04907,Karapakkam,1229,1,1,3,Yes,House,AllPub,Gravel,RH,2,2.6,2.1,2.22,376917,144351,8019500,1
P09446,Adyar,848,1,1,3,No,Others,NoSewr ,Gravel,A,3.4,4.8,4.9,4.43,264736,19855,6618400,0
P08958,Chrompet,1209,2,1,4,Yes,Commercial,AllPub,Gravel,RH,3.9,4.1,4.3,4.1,476120,148788,14878750,1
P08052,KK Nagar,2041,3,2,5,No,House,NoSeWa,Paved,RH,2.1,5,2.2,3.01,346506,105877,9625180,0
P05769,Adyar,618,1,1,2,No,Others,NoSewr ,Gravel,A,4.1,3.2,4.5,4.12,177488,16639,5546495,0
P04690,Anna Nagar,1750,1,1,4,No,House,NoSeWa,Gravel,RL,2.5,3,3.7,3.105,359917,59986,11997230,0
P09037,Anna Nagar,1816,2,1,5,No,Others,ELO,No Access,RM,4.2,4.6,4.6,4.46,411532,92927,13275240,0
P05399,Karapakkam,793,1,1,2,No,Others,NoSeWa,No Access,I,4.7,4.3,2.1,3.54,184742,39588,4398625,0
P09617,Velachery,1737,2,1,4,No,Commercial,AllPub,Gravel,C,2.6,2.9,5,3.46,398902,172857,13296730,0
P06062,Adyar,658,1,1,2,No,House,AllPub,No Access,A,3.8,2.9,2.9,3.17,179191,13439,4479770,0
P06530,Adyar,1219,2,2,4,No,Others,ELO,Paved,RM,2.7,3.3,2,2.47,356975,167332,11155480,0
P03914,Karapakkam,1272,1,1,3,No,Commercial,AllPub,Gravel,RH,2.4,3.5,2.2,2.65,380351,236434,10279750,0
P05734,Chrompet,919,1,1,3,Yes,House,ELO,Gravel,RL,3,3.8,2.6,3.2,260537,35936,8984050,1
P00955,Anna Nagar,1741,1,1,4,No,Others,AllPub,No Access,RL,2.2,2.7,3.5,2.845,424680,84936,12133700,0
P01393,Anna Nagar,1984,2,1,5,No,Others,ELO,Paved,RM,3.5,3.5,5,4.1,440372,242964,15185240,0
P07409,KK Nagar,2202,3,2,5,Yes,Commercial,AllPub,Paved,RM,2.4,3.5,4.1,3.41,821501,186705,18670480,1
P01600,Adyar,630,1,1,2,Yes,Others,NoSewr ,Gravel,C,2.9,4.7,2.8,3.21,273256,29541,7385285,1
P07706,KK Nagar,1344,2,1,4,No,Commercial,AllPub,Paved,RM,4.6,4,5,4.58,406489,301589,13112560,0
P04648,Karapakkam,915,1,1,3,No,Commercial,AllPub,No Access,C,3,5,2.2,3.28,287054,105449,5858250,0
P07314,Velachery,1884,3,2,5,No,House,NoSeWa,No Access,C,3.4,2.9,2.3,2.85,253856,96054,6860970,0
P07211,T Nagar,1989,2,1,5,No,House,ELO,Paved,RL,4.3,2.8,5,4.24,456406,190169,12677940,0
P05310,Adyar,730,1,1,2,Yes,House,NoSeWa,Gravel,RH,2.7,3,2.8,2.81,264504,54457,7779515,1
P00175,Chrompet,1081,1,1,3,Yes,House,ELO,Paved,RL,4.4,2,2.2,2.78,270368,87216,8721550,1
P08059,Chrompet,1198,1,1,3,Yes,Commercial,ELO,Paved,RH,3,4.8,2.4,3.54,427058,151537,13776050,1
P00842,Chrompet,927,1,1,3,No,House,AllPub,No Access,RM,3.3,4.3,4.3,4,211506,89483,8134850,0
P08976,Velachery,1611,2,1,4,No,House,NoSewr ,Gravel,RL,2.4,2.4,4,2.88,315564,176344,9281280,0
P08444,Adyar,655,1,1,2,Yes,Commercial,AllPub,Paved,RL,2.4,3.1,3.2,2.94,398972,68395,11399205,1
P08689,Velachery,1634,2,1,4,Yes,Commercial,NoSewr ,Gravel,I,4.8,3.4,3.2,3.69,491907,163969,14906280,1
P03566,KK Nagar,1762,2,1,4,No,Commercial,NoSewr ,Paved,RM,4.1,4.2,4.8,4.41,439403,175761,14646760,0
P06498,KK Nagar,2049,3,2,5,No,House,AllPub,Paved,RH,2.8,2.3,3.2,2.81,400777,180350,10019420,0
P02613,Velachery,1711,2,1,4,No,Commercial,AllPub,Gravel,RH,4.2,2.7,3.8,3.41,450959,145471,14547070,0
P04882,KK Nagar,1807,3,2,5,Yes,Commercial,NoSeWa,Paved,RM,3.6,4.9,3.3,3.87,732764,286734,15929660,1
P05536,Karapakkam,591,1,1,2,Yes,Commercial,NoSeWa,No Access,RL,2.9,3.2,4,3.43,228552,164272,7142250,1
P07905,T Nagar,1827,2,1,5,Yes,Commercial,AllPub,No Access,RL,2.4,3.4,4,3.37,616673,287781,20555760,1
P04618,Adyar,789,1,1,2,Yes,Commercial,ELO,No Access,RH,2.3,4.5,2.8,2.99,412806,74093,10584775,1
P05173,Adyar,1299,2,2,4,No,Commercial,ELO,Gravel,RM,4.5,3.3,4.6,4.31,553550,205604,15815700,0
P09415,Adyar,786,1,1,2,No,Others,ELO,Gravel,RH,2.9,3.2,2.8,2.91,266914,37071,7414265,0
P04879,Velachery,1726,2,1,4,Yes,House,ELO,Paved,A,4.1,3.9,2.9,3.65,291169,84286,7662340,1
P07512,T Nagar,1790,1,1,4,Yes,Others,NoSeWa,Paved,RL,3.6,2.4,2.2,2.67,370287,170902,14241820,1
P07140,Adyar,691,1,1,2,No,House,ELO,No Access,I,3,3.4,4.6,3.88,158899,5126,5125790,0
P05018,KK Nagar,1405,2,1,4,Yes,Others,NoSewr ,Paved,RL,4.3,2.1,3.7,3.4,383204,231939,10084320,1
P01435,Adyar,1009,1,1,3,Yes,Commercial,NoSeWa,Paved,RH,3.8,4.6,4.6,4.36,449339,26432,13215865,1
P00216,Anna Nagar,1525,1,1,4,Yes,Commercial,AllPub,Gravel,RM,4.7,4.7,5,4.82,743729,293577,19571820,1
P06047,Velachery,1847,3,2,5,Yes,House,NoSeWa,Gravel,RL,4.7,2,4.7,3.49,427751,236389,11256610,1
P00961,Chrompet,1250,2,1,4,Yes,Commercial,NoSeWa,Paved,RM,4.5,4.5,3.4,4.17,482259,186681,15556750,1
P04751,Karapakkam,804,1,1,2,Yes,Others,NoSewr ,No Access,I,4.1,3.9,3,3.6,236150,147594,5903750,1
P05748,KK Nagar,2117,3,2,5,Yes,Others,NoSewr ,Paved,RL,2.4,4,2.1,2.76,446980,248322,12416100,1
P03003,KK Nagar,2018,3,2,5,Yes,Others,NoSeWa,Gravel,RL,2,4.8,4.4,3.8,451958,125544,12554380,1
P07946,Chrompet,942,1,1,3,No,Others,ELO,Paved,RH,2.8,3.7,3.4,3.34,234578,98372,7567040,0
P02721,Adyar,777,1,1,2,Yes,Others,NoSeWa,No Access,RM,4.7,4.5,2,3.31,281067,51103,8517175,1
P09406,T Nagar,1695,1,1,4,Yes,House,NoSewr ,Gravel,RH,3.9,4.1,3.6,3.815,369855,92464,13209090,1
P03561,Adyar,902,1,1,3,No,Commercial,NoSeWa,Gravel,C,2.8,4.2,2.8,3.08,411699,73895,10556375,0
P06740,Velachery,1904,3,2,5,No,Others,ELO,Paved,A,5,2.6,4.1,3.65,297667,170096,8504780,0
P01371,Anna Nagar,1536,1,1,4,No,Others,NoSeWa,No Access,RH,2.8,3.7,4.7,3.785,276617,92206,10245090,0
P02433,Karapakkam,827,1,1,2,Yes,Others,NoSeWa,Gravel,RL,3.3,2.1,4.8,3.54,357217,166148,8307375,1
P09694,Velachery,1553,2,1,4,No,House,NoSewr ,Gravel,A,3.5,2.2,3.9,3.04,215323,71774,6524930,0
P03998,Chrompet,768,1,1,2,Yes,House,NoSeWa,No Access,RH,3.6,3.4,3.3,3.43,179296,107578,7171850,1
P06616,Chrompet,1245,2,1,4,No,Commercial,AllPub,Paved,RM,2.8,2,3.5,2.69,396538,58746,14686600,0
P09896,Velachery,1662,2,1,4,Yes,Others,ELO,Paved,A,3.2,4.5,2.2,3.49,320258,143273,8427850,1
P05893,KK Nagar,1958,3,2,5,No,House,AllPub,Gravel,RL,4.5,2.3,2.6,3.08,469780,192183,10676820,0
P04819,KK Nagar,2281,4,2,6,Yes,Commercial,NoSewr ,Gravel,RL,2.2,4,4.6,3.7,843562,479297,19171860,1
P05753,Velachery,1908,3,2,5,Yes,House,NoSeWa,No Access,C,4.5,3.3,5,4.11,338673,127002,8466820,1
P02739,Adyar,916,1,1,3,Yes,Others,ELO,No Access,RM,2.5,4.4,3.9,3.58,375172,37517,9379310,1
P00673,Chrompet,1101,1,1,3,Yes,House,NoSewr ,No Access,RH,3.6,3.4,3.1,3.37,235484,117742,8410150,1
P00341,Anna Nagar,1518,1,1,4,Yes,Others,ELO,No Access,RL,4.8,5,2.1,3.77,484782,99442,12430300,1
P01586,Adyar,1049,1,1,3,Yes,Commercial,ELO,No Access,C,2.8,3.5,3.6,3.34,412169,66838,11139700,1
P01631,Karapakkam,736,1,1,2,Yes,House,AllPub,No Access,RL,3.6,2.4,4.1,3.44,290019,88267,6304750,1
P03787,Adyar,693,1,1,2,No,House,NoSewr ,Gravel,RL,2.7,4.6,3.3,3.38,320549,88151,8013720,0
P00169,Anna Nagar,1802,2,1,5,No,Others,NoSeWa,Paved,RL,3.1,3.6,4.5,3.785,495694,80383,13397130,0
P01736,Adyar,888,1,1,3,Yes,Commercial,ELO,No Access,C,3.1,3.1,5,4.05,396433,69376,9910835,1
P09380,Chrompet,973,1,1,3,Yes,Others,NoSewr ,No Access,RL,4.6,3.6,5,4.32,247961,38148,9536960,1
P02754,Karapakkam,663,1,1,2,Yes,Others,NoSewr ,No Access,C,3.5,2.2,4.4,3.47,141060,79346,4408125,1
P03544,Chrompet,700,1,1,2,Yes,Others,ELO,Paved,RM,4.4,2.9,2.9,3.35,256389,115788,8270600,1
P08948,Adyar,976,1,1,3,Yes,Others,AllPub,No Access,RL,4.7,2.6,4.4,4.13,372453,68610,9801395,1
P04548,KK Nagar,2283,4,2,6,Yes,Others,AllPub,Gravel,RL,3.4,3.6,3.4,3.46,443276,221638,13852380,1
P03767,KK Nagar,1301,1,1,3,Yes,Commercial,NoSeWa,Paved,RH,3.3,3.8,3.5,3.53,508189,254095,12099740,1
P01963,Karapakkam,1261,1,1,3,No,Commercial,NoSeWa,Paved,RH,3.5,3.7,4,3.76,308296,154148,9634250,0
P04580,KK Nagar,2365,4,2,6,No,Commercial,NoSeWa,Gravel,RM,3.5,4.7,3,3.66,931224,297992,18624480,0
P02189,Chrompet,958,1,1,3,No,Others,ELO,Paved,RM,3.9,2.5,3.9,3.34,270242,45040,9008060,0
P09128,Velachery,1587,2,1,4,Yes,House,ELO,Paved,I,4.8,4.8,4,4.56,291926,163135,8586060,1
P03830,T Nagar,1977,2,1,5,Yes,Commercial,ELO,Paved,RH,5,4.8,4.2,4.59,616010,242004,22000360,1
P03923,Chrompet,1137,1,1,3,No,Others,NoSewr ,Paved,RM,2.8,2.5,2.5,2.59,313249,114858,10441640,0
P08479,Chrompet,865,1,1,3,No,Others,NoSeWa,Gravel,RH,3,3.8,3.2,3.38,217708,23326,7775300,0
P07947,Chrompet,1125,1,1,3,Yes,House,NoSeWa,No Access,RM,3.2,4.2,3.3,3.63,258958,46243,9248500,1
P04387,Karapakkam,1635,2,2,4,No,Commercial,NoSeWa,No Access,C,4.6,2.9,4.4,4.01,371726,212415,10620750,0
P07048,KK Nagar,2345,4,2,6,No,Others,NoSeWa,Gravel,RM,4.2,3.4,3.3,3.6,534204,106841,13355100,0
P00537,Chrompet,1072,1,1,3,Yes,House,ELO,Paved,RH,4.8,2.5,3.9,3.61,257081,94263,8569350,1
P07860,KK Nagar,2416,4,2,6,Yes,Commercial,NoSeWa,Paved,RM,3.9,4,3.8,3.89,628321,215985,19635040,1
P07619,Velachery,1720,2,1,4,No,Others,NoSewr ,Paved,I,4.8,4.2,4.8,4.53,277870,101044,8420300,0
P06017,Karapakkam,727,1,1,2,Yes,Others,ELO,Paved,I,3.8,2.7,3.1,3.19,228535,99618,5859875,1
P02385,T Nagar,1970,2,1,5,Yes,Others,NoSewr ,Gravel,RL,4.7,3.7,4.4,4.315,626088,208696,16053550,1
P05436,Velachery,1891,3,2,5,Yes,Others,AllPub,Paved,RM,3.9,4.6,4.2,4.31,430619,147641,12303400,1
P02685,Karapakkam,1227,1,1,3,Yes,House,AllPub,Paved,A,4,2,4.3,3.52,285108,154950,6198000,1
P09041,Chrompet,1253,2,1,4,Yes,Others,NoSewr ,Paved,RL,2.3,3.7,3.8,3.31,352351,154153,11010960,1
P01718,Karapakkam,1278,1,1,3,No,Commercial,NoSewr ,Gravel,RH,3.3,3.1,3.4,3.28,453424,94903,10544750,0
P08929,Adyar,692,1,1,2,No,Others,AllPub,No Access,A,4.2,3,2.2,2.96,159076,32751,4678720,0
P01953,Chrompet,1186,1,1,3,No,Commercial,AllPub,Paved,RH,3.5,3.8,3.6,3.65,326064,91298,13042550,0
P05999,KK Nagar,1881,3,2,5,Yes,Others,AllPub,Paved,RM,3.6,2.8,4.5,3.72,608015,240673,12666980,1
P01426,Chrompet,898,1,1,3,Yes,Others,ELO,Gravel,RM,3,3.1,4.6,3.52,321574,103734,10373360,1
P09831,Velachery,1661,2,1,4,Yes,House,AllPub,Gravel,A,2.3,4.6,3.5,3.7,306505,170281,8514030,1
P07236,KK Nagar,1536,2,1,4,No,House,NoSewr ,Paved,RL,3.8,4.7,4.6,4.39,374964,87201,8720100,0
P05513,Chrompet,726,1,1,2,Yes,Others,NoSeWa,No Access,RH,3.5,4.2,2.9,3.6,237190,86251,7187570,1
P08804,Adyar,961,1,1,3,Yes,Commercial,NoSeWa,Paved,C,2.4,3.7,3.1,3.01,383886,10968,10968170,1
P02124,Karapakkam,1356,2,2,4,Yes,House,AllPub,No Access,RH,4.1,4.5,2.5,3.58,224541,152108,7243250,1
P05589,Chrompet,882,1,1,3,No,Others,NoSeWa,No Access,RM,2.5,2.4,4.2,2.97,285963,112652,8665540,0
P02581,Karapakkam,1558,2,2,4,Yes,Others,NoSeWa,Paved,C,2.8,4.3,5,4.13,268541,150067,7898250,1
P05057,Karapakkam,1440,2,2,4,Yes,House,NoSeWa,No Access,RL,2.4,4,4.4,3.68,330110,125756,7859750,1
P06470,Karapakkam,691,1,1,2,Yes,Others,NoSeWa,Paved,I,2,3.8,3.2,3.02,236325,121193,6059625,1
P01774,Adyar,1255,2,2,4,No,House,ELO,Paved,RM,2.5,3.4,2.2,2.53,322706,60507,10084565,0
P05825,Chrompet,1009,1,1,3,Yes,Commercial,AllPub,Paved,RL,2.7,4.2,2.5,3.24,414241,146989,13362600,1
P08394,Adyar,1065,1,1,3,No,House,ELO,Gravel,A,4.3,3.8,3.6,3.85,267426,41142,6857075,0
P08613,Chrompet,1065,1,1,3,Yes,House,NoSeWa,Paved,RM,3.1,4.9,4.2,4.15,268804,49779,9955700,1
P05805,Karapakkam,694,1,1,2,Yes,House,NoSewr ,No Access,C,4.8,3.3,2.8,3.55,190350,57105,3807000,1
P03757,Chrompet,1045,1,1,3,No,House,AllPub,Paved,RM,2.2,3.1,3.4,2.92,225513,27062,9020500,0
P06323,Karapakkam,730,1,1,2,Yes,House,NoSewr ,No Access,RH,4,2.5,2.6,2.99,242000,44000,5500000,1
P09875,Velachery,1871,3,2,5,No,Others,AllPub,Paved,C,4,3.2,2.8,3.28,310203,180952,8616750,0
P08821,Chrompet,994,1,1,3,Yes,House,AllPub,Paved,RL,2,3.7,2.8,2.92,236898,85283,9475900,1
P01341,Anna Nagar,1754,1,1,4,No,House,ELO,No Access,RH,4.4,3.6,2.5,3.44,294779,76424,10917740,0
P06000,KK Nagar,2224,4,2,6,Yes,House,NoSewr ,Gravel,RL,3.4,3.1,4.4,3.71,609839,256132,12196780,1
P04779,Karapakkam,836,1,1,2,No,Others,NoSewr ,No Access,A,3.9,3.4,4.9,4.15,171696,46501,3577000,0
P05754,Karapakkam,1399,2,2,4,No,Commercial,AllPub,No Access,RM,4.2,4,3,3.66,473817,187323,11019000,0
P09684,Velachery,1950,3,2,5,Yes,House,ELO,Gravel,RH,3.3,3,3.7,3.29,392615,78523,11217570,1
P00810,Anna Nagar,1519,1,1,4,Yes,Others,NoSeWa,Gravel,RL,3.4,2,3.5,3.09,391124,156449,13037450,1
P08203,Anna Nagar,1605,1,1,4,Yes,Others,NoSewr ,No Access,RL,2.5,2.3,4.4,3.21,400919,133640,12149050,1
P08478,Chrompet,1230,2,1,4,No,Commercial,AllPub,Paved,RL,2.6,3.6,3.2,3.18,395059,98765,14109250,0
P03102,Karapakkam,584,1,1,2,Yes,Commercial,AllPub,No Access,RL,2.9,4.8,3.9,3.87,334778,96714,7439500,1
P05985,Velachery,1590,2,1,4,No,Commercial,NoSewr ,Paved,RL,3.1,3.2,4,3.42,411610,212444,13277730,0
P09860,Velachery,1734,2,1,4,No,Others,NoSeWa,No Access,RM,4.6,2,3.3,3.04,325789,111990,10180900,0
P08544,Chrompet,786,1,1,2,No,Commercial,NoSewr ,Gravel,RL,3,2.7,2,2.58,283533,43620,10905100,0
P01113,Chrompet,701,1,1,2,No,Commercial,AllPub,Paved,RH,4.3,2.2,3.6,3.25,263922,42568,8513600,0
P09061,Adyar,783,1,1,2,Yes,Others,NoSewr ,No Access,RL,4.2,2.9,3.9,3.79,332985,110995,8538070,1
P00869,Anna Nagar,1739,1,1,4,No,Others,NoSeWa,Paved,RL,3.7,3.5,2.4,3.13,356719,242059,12739970,0
P06877,Chrompet,1127,1,1,3,No,House,NoSewr ,Gravel,RL,2.2,3.2,3.2,2.9,265248,61891,8841600,0
P07693,Chrompet,919,1,1,3,No,Commercial,AllPub,No Access,RH,4.3,4.6,3.6,4.21,274871,40722,10180400,0
P08583,Chrompet,902,1,1,3,No,Others,NoSewr ,Paved,RL,4.4,5,2.8,4.16,276408,25913,8637740,0
P04377,Adyar,838,1,1,3,Yes,Commercial,AllPub,No Access,RH,2.7,4.3,3.1,3.22,425503,167962,11197455,1
P00500,Chrompet,1026,1,1,3,No,Commercial,AllPub,No Access,RM,4,5,4.6,4.58,322097,61942,12388350,0
P02320,Karapakkam,1346,2,2,4,Yes,House,NoSewr ,Gravel,I,4.1,4.2,4,4.09,319963,133938,7441000,1
P07463,KK Nagar,1764,2,1,4,No,Others,NoSeWa,Paved,RM,2.2,2.5,4.2,3.09,339467,109505,10950540,0
P01095,Chrompet,825,1,1,3,Yes,Commercial,NoSeWa,Paved,RL,4.8,2.7,3.1,3.45,306133,90706,11338250,1
P03277,Velachery,1542,2,1,4,Yes,House,NoSewr ,Paved,RM,4.8,2.9,2.5,3.26,365067,225483,10737270,1
